ticker,name,sector,industry_big,market
9244.T,デジタリフト,サービス業,情報通信・サービスその他,Growth
9245.T,リベロ,サービス業,情報通信・サービスその他,Growth
9246.T,プロジェクトホールディングス,サービス業,情報通信・サービスその他,Growth
9247.T,ＴＲＥホールディングス,サービス業,情報通信・サービスその他,Prime
9248.T,人・夢・技術グループ,サービス業,情報通信・サービスその他,Standard
9249.T,日本エコシステム,サービス業,情報通信・サービスその他,Standard
9250.T,ＧＲＣＳ,サービス業,情報通信・サービスその他,Growth
9251.T,ＡＢ＆Ｃｏｍｐａｎｙ,サービス業,情報通信・サービスその他,Growth
9252.T,ラストワンマイル,サービス業,情報通信・サービスその他,Growth
9253.T,スローガン,サービス業,情報通信・サービスその他,Growth
9254.T,ラバブルマーケティンググループ,サービス業,情報通信・サービスその他,Growth
9256.T,サクシード,サービス業,情報通信・サービスその他,Growth
9258.T,ＣＳ－Ｃ,サービス業,情報通信・サービスその他,Growth
9259.T,タカヨシホールディングス,サービス業,情報通信・サービスその他,Growth
9262.T,シルバーライフ,小売業,小売,Standard
9264.T,ポエック,卸売業,商社・卸売,Standard
9265.T,ヤマシタヘルスケアホールディングス,卸売業,商社・卸売,Standard
9267.T,Ｇｅｎｋｙ　ＤｒｕｇＳｔｏｒｅｓ,小売業,小売,Prime
9268.T,オプティマスグループ,卸売業,商社・卸売,Standard
9270.T,バリュエンスホールディングス,卸売業,商社・卸売,Growth
9271.T,和心,小売業,小売,Growth
9272.T,ブティックス,サービス業,情報通信・サービスその他,Growth
9273.T,コーア商事ホールディングス,卸売業,商社・卸売,Prime
9274.T,ＫＰＰグループホールディングス,卸売業,商社・卸売,Prime
9278.T,ブックオフグループホールディングス,小売業,小売,Prime
9279.T,ギフトホールディングス,小売業,小売,Prime
9301.T,三菱倉庫,倉庫・運輸関連業,運輸・物流,Prime
9302.T,三井倉庫ホールディングス,倉庫・運輸関連業,運輸・物流,Prime
9303.T,住友倉庫,倉庫・運輸関連業,運輸・物流,Prime
9304.T,澁澤倉庫,倉庫・運輸関連業,運輸・物流,Prime
9305.T,ヤマタネ,卸売業,商社・卸売,Prime
9306.T,東陽倉庫,倉庫・運輸関連業,運輸・物流,Standard
9307.T,杉村倉庫,倉庫・運輸関連業,運輸・物流,Standard
9308.T,乾汽船,海運業,運輸・物流,Standard
9310.T,日本トランスシティ,倉庫・運輸関連業,運輸・物流,Prime
9311.T,アサガミ,倉庫・運輸関連業,運輸・物流,Standard
9312.T,ケイヒン,倉庫・運輸関連業,運輸・物流,Standard
9313.T,丸八倉庫,倉庫・運輸関連業,運輸・物流,Standard
9319.T,中央倉庫,倉庫・運輸関連業,運輸・物流,Prime
9322.T,川西倉庫,倉庫・運輸関連業,運輸・物流,Standard
9324.T,安田倉庫,倉庫・運輸関連業,運輸・物流,Prime
9325.T,ファイズホールディングス,倉庫・運輸関連業,運輸・物流,Standard
9326.T,関通,倉庫・運輸関連業,運輸・物流,Growth
9327.T,イー・ロジット,倉庫・運輸関連業,運輸・物流,Standard
9330.T,揚羽,サービス業,情報通信・サービスその他,Growth
9331.T,キャスター,サービス業,情報通信・サービスその他,Growth
9332.T,ＮＩＳＳＯホールディングス,サービス業,情報通信・サービスその他,Prime
9336.T,大栄環境,サービス業,情報通信・サービスその他,Prime
9337.T,トリドリ,サービス業,情報通信・サービスその他,Growth
9338.T,ＩＮＦＯＲＩＣＨ,サービス業,情報通信・サービスその他,Growth
9339.T,コーチ・エィ,サービス業,情報通信・サービスその他,Standard
9340.T,アソインターナショナル,サービス業,情報通信・サービスその他,Standard
9341.T,ＧＥＮＯＶＡ,サービス業,情報通信・サービスその他,Prime
9342.T,スマサポ,サービス業,情報通信・サービスその他,Growth
9343.T,アイビス,サービス業,情報通信・サービスその他,Growth
9344.T,アクシスコンサルティング,サービス業,情報通信・サービスその他,Growth
9345.T,ビズメイツ,サービス業,情報通信・サービスその他,Growth
9346.T,ココルポート,サービス業,情報通信・サービスその他,Growth
9347.T,日本管財ホールディングス,サービス業,情報通信・サービスその他,Prime
9348.T,ｉｓｐａｃｅ,サービス業,情報通信・サービスその他,Growth
9351.T,東洋埠頭,倉庫・運輸関連業,運輸・物流,Standard
9353.T,櫻島埠頭,倉庫・運輸関連業,運輸・物流,Standard
9355.T,リンコーコーポレーション,倉庫・運輸関連業,運輸・物流,Standard
9360.T,鈴与シンワート,情報・通信業,情報通信・サービスその他,Standard
9361.T,伏木海陸運送,倉庫・運輸関連業,運輸・物流,Standard
9362.T,兵機海運,倉庫・運輸関連業,運輸・物流,Standard
9363.T,大運,倉庫・運輸関連業,運輸・物流,Standard
9364.T,上組,倉庫・運輸関連業,運輸・物流,Prime
9365.T,トレーディア,倉庫・運輸関連業,運輸・物流,Standard
9366.T,サンリツ,倉庫・運輸関連業,運輸・物流,Standard
9367.T,大東港運,倉庫・運輸関連業,運輸・物流,Standard
9368.T,キムラユニティー,倉庫・運輸関連業,運輸・物流,Standard
9369.T,キユーソー流通システム,倉庫・運輸関連業,運輸・物流,Standard
9376.T,ユーラシア旅行社,サービス業,情報通信・サービスその他,Standard
9380.T,東海運,倉庫・運輸関連業,運輸・物流,Standard
9381.T,エーアイテイー,倉庫・運輸関連業,運輸・物流,Prime
9385.T,ショーエイコーポレーション,化学,素材・化学,Standard
9386.T,日本コンセプト,倉庫・運輸関連業,運輸・物流,Prime
9401.T,ＴＢＳホールディングス,情報・通信業,情報通信・サービスその他,Prime
9404.T,日本テレビホールディングス,情報・通信業,情報通信・サービスその他,Prime
9405.T,朝日放送グループホールディングス,情報・通信業,情報通信・サービスその他,Prime
9408.T,ＢＳＮメディアホールディングス,情報・通信業,情報通信・サービスその他,Standard
9409.T,テレビ朝日ホールディングス,情報・通信業,情報通信・サービスその他,Prime
9412.T,スカパーＪＳＡＴホールディングス,情報・通信業,情報通信・サービスその他,Prime
9413.T,テレビ東京ホールディングス,情報・通信業,情報通信・サービスその他,Prime
9414.T,日本ＢＳ放送,情報・通信業,情報通信・サービスその他,Standard
9416.T,ビジョン,情報・通信業,情報通信・サービスその他,Prime
9417.T,スマートバリュー,情報・通信業,情報通信・サービスその他,Standard
9418.T,Ｕ－ＮＥＸＴ　ＨＯＬＤＩＮＧＳ,情報・通信業,情報通信・サービスその他,Prime
9419.T,ワイヤレスゲート,情報・通信業,情報通信・サービスその他,Standard
9421.T,エヌジェイホールディングス,情報・通信業,情報通信・サービスその他,Standard
9423.T,フォーバル・リアルストレート,情報・通信業,情報通信・サービスその他,Standard
9424.T,日本通信,情報・通信業,情報通信・サービスその他,Prime
9425.T,ＲｅＹｕｕ　Ｊａｐａｎ,情報・通信業,情報通信・サービスその他,Standard
9428.T,クロップス,情報・通信業,情報通信・サービスその他,Standard
9432.T,ＮＴＴ,情報・通信業,情報通信・サービスその他,Prime
9433.T,ＫＤＤＩ,情報・通信業,情報通信・サービスその他,Prime
9434.T,ソフトバンク,情報・通信業,情報通信・サービスその他,Prime
94345.T,ソフトバンク第１回社債型種類株式,情報・通信業,情報通信・サービスその他,Prime
94346.T,ソフトバンク第２回社債型種類株式,情報・通信業,情報通信・サービスその他,Prime
9435.T,光通信,情報・通信業,情報通信・サービスその他,Prime
9436.T,沖縄セルラー電話,情報・通信業,情報通信・サービスその他,Standard
9438.T,エムティーアイ,情報・通信業,情報通信・サービスその他,Prime
9439.T,エム・エイチ・グループ,サービス業,情報通信・サービスその他,Standard
9441.T,ベルパーク,情報・通信業,情報通信・サービスその他,Standard
9444.T,トーシンホールディングス,情報・通信業,情報通信・サービスその他,Standard
9445.T,フォーバルテレコム,情報・通信業,情報通信・サービスその他,Standard
9446.T,サカイホールディングス,情報・通信業,情報通信・サービスその他,Standard
9449.T,ＧＭＯインターネットグループ,情報・通信業,情報通信・サービスその他,Prime
9450.T,ファイバーゲート,情報・通信業,情報通信・サービスその他,Standard
9466.T,アイドママーケティングコミュニケーション,情報・通信業,情報通信・サービスその他,Standard
9467.T,アルファポリス,情報・通信業,情報通信・サービスその他,Growth
9468.T,ＫＡＤＯＫＡＷＡ,情報・通信業,情報通信・サービスその他,Prime
9470.T,学研ホールディングス,情報・通信業,情報通信・サービスその他,Prime
9474.T,ゼンリン,情報・通信業,情報通信・サービスその他,Prime
9475.T,昭文社ホールディングス,情報・通信業,情報通信・サービスその他,Standard
9476.T,中央経済社ホールディングス,情報・通信業,情報通信・サービスその他,Standard
9478.T,ＳＥホールディングス・アンド・インキュベーションズ,情報・通信業,情報通信・サービスその他,Standard
9501.T,東京電力ホールディングス,電気・ガス業,電力・ガス,Prime
9502.T,中部電力,電気・ガス業,電力・ガス,Prime
9503.T,関西電力,電気・ガス業,電力・ガス,Prime
9504.T,中国電力,電気・ガス業,電力・ガス,Prime
9505.T,北陸電力,電気・ガス業,電力・ガス,Prime
9506.T,東北電力,電気・ガス業,電力・ガス,Prime
9507.T,四国電力,電気・ガス業,電力・ガス,Prime
9508.T,九州電力,電気・ガス業,電力・ガス,Prime
9509.T,北海道電力,電気・ガス業,電力・ガス,Prime
9511.T,沖縄電力,電気・ガス業,電力・ガス,Prime
9513.T,電源開発,電気・ガス業,電力・ガス,Prime
9514.T,エフオン,電気・ガス業,電力・ガス,Standard
9517.T,イーレックス,電気・ガス業,電力・ガス,Prime
9519.T,レノバ,電気・ガス業,電力・ガス,Prime
9531.T,東京瓦斯,電気・ガス業,電力・ガス,Prime
9532.T,大阪瓦斯,電気・ガス業,電力・ガス,Prime
9533.T,東邦瓦斯,電気・ガス業,電力・ガス,Prime
9534.T,北海道瓦斯,電気・ガス業,電力・ガス,Prime
9535.T,広島ガス,電気・ガス業,電力・ガス,Prime
9536.T,西部ガスホールディングス,電気・ガス業,電力・ガス,Prime
9537.T,北陸瓦斯,電気・ガス業,電力・ガス,Standard
9539.T,京葉瓦斯,電気・ガス業,電力・ガス,Standard
9543.T,静岡ガス,電気・ガス業,電力・ガス,Prime
9551.T,メタウォーター,電気・ガス業,電力・ガス,Prime
9552.T,Ｍ＆Ａ総研ホールディングス,サービス業,情報通信・サービスその他,Prime
9553.T,マイクロアド,サービス業,情報通信・サービスその他,Growth
9554.T,ＡＶｉＣ,サービス業,情報通信・サービスその他,Growth
9556.T,ＩＮＴＬＯＯＰ,サービス業,情報通信・サービスその他,Growth
9557.T,エアークローゼット,サービス業,情報通信・サービスその他,Growth
9558.T,ジャパニアス,サービス業,情報通信・サービスその他,Growth
9560.T,プログリット,サービス業,情報通信・サービスその他,Growth
9561.T,グラッドキューブ,サービス業,情報通信・サービスその他,Growth
9562.T,ビジネスコーチ,サービス業,情報通信・サービスその他,Growth
9563.T,Ａｔｌａｓ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,サービス業,情報通信・サービスその他,Growth
9564.T,ＦＣＥ,サービス業,情報通信・サービスその他,Standard
9565.T,ＧＬＯＥ,サービス業,情報通信・サービスその他,Growth
9600.T,アイネット,情報・通信業,情報通信・サービスその他,Prime
9601.T,松竹,情報・通信業,情報通信・サービスその他,Prime
9602.T,東宝,情報・通信業,情報通信・サービスその他,Prime
9603.T,エイチ・アイ・エス,サービス業,情報通信・サービスその他,Prime
9605.T,東映,情報・通信業,情報通信・サービスその他,Prime
9610.T,ウィルソン・ラーニング　ワールドワイド,サービス業,情報通信・サービスその他,Standard
9612.T,ラックランド,サービス業,情報通信・サービスその他,Prime
9616.T,共立メンテナンス,サービス業,情報通信・サービスその他,Prime
9619.T,イチネンホールディングス,サービス業,情報通信・サービスその他,Prime
9621.T,建設技術研究所,サービス業,情報通信・サービスその他,Prime
9622.T,スペース,サービス業,情報通信・サービスその他,Prime
